"SpeciesAuthor","SpeciesAccepted","CommonName","Genus","Family","Order","Class","Phylum","Kingdom","OrganismType","DicotMonoc","AngioGymno","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","MatrixCriteriaSize","MatrixCriteriaOntogeny","MatrixCriteriaAge","MatrixPopulation","Lat","Lon","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","MatrixFec","Observation","MatrixDimension","SurvivalIssue","UID1","checkY","checknote","habitatAuthor"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1939,NA,NA,1940,NA,NA,"Divided","Yes",NA,2,0.49,4814,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1940,NA,NA,1941,NA,NA,"Divided","Yes",NA,2,0.39,4815,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1941,NA,NA,1942,NA,NA,"Divided","Yes",NA,2,0.1,4816,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1942,NA,NA,1943,NA,NA,"Divided","Yes",NA,2,0.11,4817,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1943,NA,NA,1944,NA,NA,"Divided","Yes",NA,2,0.34,4818,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1944,NA,NA,1945,NA,NA,"Divided","Yes",NA,2,0.23,4819,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1945,NA,NA,1946,NA,NA,"Divided","Yes",NA,2,0.39,4820,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1946,NA,NA,1947,NA,NA,"Divided","Yes",NA,2,0.13,4821,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1947,NA,NA,1948,NA,NA,"Divided","Yes",NA,2,0.11,4822,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1948,NA,NA,1949,NA,NA,"Divided","Yes",NA,2,0.12,4823,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1949,NA,NA,1950,NA,NA,"Divided","Yes",NA,2,0.19,4824,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1950,NA,NA,1951,NA,NA,"Divided","Yes",NA,2,0.13,4825,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1951,NA,NA,1952,NA,NA,"Divided","Yes",NA,2,0.12,4826,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1952,NA,NA,1953,NA,NA,"Divided","Yes",NA,2,0.3,4827,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1953,NA,NA,1954,NA,NA,"Divided","Yes",NA,2,0.48,4828,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1954,NA,NA,1955,NA,NA,"Divided","Yes",NA,2,0.41,4829,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1955,NA,NA,1956,NA,NA,"Divided","Yes",NA,2,0.38,4830,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1956,NA,NA,1957,NA,NA,"Divided","Yes",NA,2,0.14,4831,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1957,NA,NA,1958,NA,NA,"Divided","Yes",NA,2,0.14,4832,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1958,NA,NA,1959,NA,NA,"Divided","Yes",NA,2,0.11,4833,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1959,NA,NA,1960,NA,NA,"Divided","Yes",NA,2,0.18,4834,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1960,NA,NA,1961,NA,NA,"Divided","Yes",NA,2,0.13,4835,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1961,NA,NA,1962,NA,NA,"Divided","Yes",NA,2,0.11,4836,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1962,NA,NA,1963,NA,NA,"Divided","Yes",NA,2,0.13,4837,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1963,NA,NA,1964,NA,NA,"Divided","Yes",NA,2,0.32,4838,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1964,NA,NA,1965,NA,NA,"Divided","Yes",NA,2,0.23,4839,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1965,NA,NA,1966,NA,NA,"Divided","Yes",NA,2,0.09,4840,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1966,NA,NA,1967,NA,NA,"Divided","Yes",NA,2,0.25,4841,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1967,NA,NA,1968,NA,NA,"Divided","Yes",NA,2,0.32,4842,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1968,NA,NA,1969,NA,NA,"Divided","Yes",NA,2,0.25,4843,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1969,NA,NA,1970,NA,NA,"Divided","Yes",NA,2,0.33,4844,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1970,NA,NA,1971,NA,NA,"Divided","Yes",NA,2,0.08,4845,"Y_edits","coordinates refined","grasslands"
"Sphaeralcea_coccinea","Sphaeralcea coccinea",NA,"Sphaeralcea","Malvaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dalgleish; Koons; Adler","J Ecol","2010","10.1111/j.1365-2745.2009.01585.x",NA,35,1938,1972,"1",1,"No","No","Yes","Hays",38.13,-99.05,627,"USA","N America","TGS","A","Individual","Unmanipulated","W",1971,NA,NA,1972,NA,NA,"Divided","Yes",NA,2,0.08,4846,"Y_edits","coordinates refined","grasslands"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Leemputten (L)",52.2833333333333,5.73333333333333,21,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,6,1,4855,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Leemputten (L)",52.2833333333333,5.73333333333333,21,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,6,1,4856,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Leemputten (L)",52.2833333333333,5.73333333333333,21,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,6,1,4857,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Leemputten (L)",52.2833333333333,5.73333333333333,21,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,1,4858,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Konijnendijk (N)",52.0333333333333,6.43333333333333,17,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,6,1,4860,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Konijnendijk (N)",52.0333333333333,6.43333333333333,17,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,6,1.05833333333333,4861,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Konijnendijk (N)",52.0333333333333,6.43333333333333,17,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,6,1,4862,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Konijnendijk (N)",52.0333333333333,6.43333333333333,17,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,1,4863,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Bennekomse Meent (B)",52,5.6,5,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,6,1,4865,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Bennekomse Meent (B)",52,5.6,5,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,6,1,4866,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Bennekomse Meent (B)",52,5.6,5,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,6,1,4867,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Bennekomse Meent (B)",52,5.6,5,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,1,4868,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Koolmansdijk (O)",52.0166666666667,6.55,21,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",1999,NA,NA,2000,NA,NA,"Divided","Yes",NA,6,1,4870,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Koolmansdijk (O)",52.0166666666667,6.55,21,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2000,NA,NA,2001,NA,NA,"Divided","Yes",NA,6,1,4871,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Koolmansdijk (O)",52.0166666666667,6.55,21,"NLD","Europe","TBM; BOR","A","Individual","Unmanipulated","W",2001,NA,NA,2002,NA,NA,"Divided","Yes",NA,6,1.01644923425978,4872,"N","Do not use MatrixTreatment should read Annual Mowing","grassland"
